,labels,messages
1989,0,"['uncommonly', 'weak', 'snow', 'condition', 'nearly', 'every', 'market', 'affect', 'first', 'quarter', 'result', 'chief', 'executive', 'roger', 'talermo', 'say']"
1990,0,"['danish', 'company', 'flsmidth', 'acknowledge', 'violate', 'patent', 'hold', 'finnish', 'metso']"
1991,0,"['liquidity', 'providing', 'interrupt', 'may', 'aspocomp', 'group', 'oyj', 'share', 'trade', 'cent', 'aspocomp', 'stock', 'exchange', 'release']"
1992,4,"['market', 'expect', 'poor', 'performance', 'company', 'stock', 'up', 'percent', 'ac', 'us', 'early', 'afternoon', 'trading', 'helsinki']"
1993,4,"['layoff', 'aim', 'reach', 'annual', 'saving', 'target', 'billion', 'euro', 'billion', 'end']"
1994,4,"['accord', 'finnish', 'insurance', 'company', 'tapiola', 'local', 'insurance', 'group', 'æhivakuutus', 'pohjola', 'two', 'fierce', 'storm', 'end', 'july', 'beginning', 'august', 'fell', 'tree', 'around', 'finland', 'speed', 'up', 'sale', 'forest', 'insurance']"
1995,4,"['exclude', 'non', 'recurring', 'item', 'pre', 'tax', 'profit', 'surge', 'eur']"
1996,2,"['result', 'cancellation', 'maximum', 'increase', 'citycon', 'share', 'capital', 'basis', 'convertible', 'bond', 'decrease', 'eur', 'eur']"
1997,0,"['adp', 'news', 'feb', 'finnish', 'retailer', 'kesko', 'oyj', 'hel', 'kesbv', 'say', 'today', 'total', 'sale', 'exclude', 'value', 'add', 'tax', 'vat', 'stand', 'eur', 'million', 'usd', 'january', 'down', 'year', 'yea']"
1998,0,"['low', 'capacity', 'utilisation', 'rate', 'steel', 'production', 'considerably', 'increase', 'fix', 'cost', 'per', 'unit', 'steel', 'produce']"
1999,4,"['talentum', 'expect', 'net', 'sale', 'core', 'business', 'increase', 'compare']"
2000,4,"['newly', 'form', 'company', 'yit', 'stavo', 'local', 'contact', 'network', 'expertise', 'market', 'know', 'euro', 'stavokonsult', 'combine', 'yit', 'housing', 'concept', 'say', 'juha', 'kostiainen', 'yit', 'vice', 'president', 'corporate', 'communication', 'business', 'development']"
2001,4,"['amp', 'euro', 'million', 'investment', 'lewa', 'net', 'deutsche', 'beteiligung', 'amp', 'euro', 'million']"
2002,4,"['china', 'finnish', 'kone', 'provide', 'elevator', 'escalator', 'solution', 'modernisation', 'maintenance', 'build', 'escalator', 'instal', 'high', 'speed', 'railway', 'section', 'beijing', 'shanghai', 'year', 'time']"
2003,4,"['accord', 'pkc', 'acquisition', 'would', 'bring', 'significant', 'addition', 'pkc', 'customer', 'base']"
2004,4,"['airbus', 'firm', 'order', 'nonbinding', 'commitment']"
2005,2,"['aspo', 'net', 'sale', 'total', 'eur', 'million']"
2006,4,"['end', 'review', 'period', 'nordic', 'aluminium', 'order', 'book', 'stand', 'eur', 'mn', 'compare', 'eur']"
2007,2,"['company', 'exist', 'investment', 'plan', 'coordinate']"
2008,4,"['net', 'sale', 'operating', 'profit', 'record', 'high', 'company', 'history']"
2009,2,"['building', 'system', 'service', 'revenue', 'eur', 'mln']"
2010,4,"['elcoteq', 'stock', 'order', 'stabilise', 'past', 'week', 'mr', 'krippl', 'say']"
2011,2,"['export', 'account', 'one', 'tenth', 'company', 'annual', 'turnover', 'one', 'billion', 'kroon']"
2012,4,"['favourable', 'currency', 'rate', 'also', 'contribute', 'high', 'net', 'sale', 'ceo', 'kari', 'kauniskangas', 'say']"
2013,4,"['fiskar', 'year', 'old', 'global', 'business', 'well', 'know', 'orange', 'handle', 'scissor', 'expect', 'derive', 'synergy', 'eur', 'million', 'year', 'consolidate', 'certain', 'part', 'houseware', 'division', 'two', 'compete']"
2014,2,"['incap', 'expect', 'revenue', 'eur', 'million']"
2015,4,"['full', 'year', 'net', 'sale', 'expect', 'increase', 'approximately', 'company', 'say']"
2016,2,"['company', 'net', 'sale', 'amount', 'approximately', 'eur', 'employee']"
2017,2,"['kone', 'annual', 'net', 'sale', 'eur', 'billion', 'approximately', 'employee']"
2018,4,"['addition', 'indian', 'market', 'new', 'plant', 'serve', 'salcomp', 'customer', 'globally', 'company', 'say']"
2019,4,"['april', 'finnish', 'forest', 'machinery', 'equipment', 'maker', 'ponsse', 'oyj', 'hel', 'pon', 'say', 'today', 'expect', 'swing', 'net', 'profit', 'eur', 'first', 'quarter', 'eur', 'loss', 'year', 'early']"
2020,4,"['beginning', 'year', 'wartsila', 'secure', 'order', 'deliver', 'four', 'gas', 'fuelled', 'main', 'engine', 'propulsion', 'machinery', 'vessel']"
2021,2,"['second', 'quarter', 'net', 'sale', 'operator', 'business', 'partner', 'represent', 'group', 'total', 'net', 'sale']"
2022,4,"['india', 'trade', 'russia', 'currently', 'stand', 'four', 'billion', 'dollar', 'grow', 'per', 'cent', 'fiscal']"
2023,4,"['instead', 'elcoteq', 'sign', 'non', 'binding', 'letter', 'intent', 'another', 'asian', 'strategic', 'investor']"
2024,2,"['international', 'operation', 'account', 'net', 'sale']"
2025,2,"['latin', 'america', 'currently', 'account', 'approximately', 'sale', 'finnish', 'bss', 'oss', 'vas', 'supplier', 'telecom', 'operator', 'tecnotree', 'company', 'president', 'ceo', 'eero', 'mertano', 'tell', 'bnamerica']"
2026,4,"['lithuanian', 'beer', 'maker', 'sell', 'million', 'liter', 'beer', 'rise', 'per', 'cent', 'year', 'early', 'figure', 'million', 'liter']"
2027,4,"['loss', 'taxis', 'amount', 'eur', 'mn', 'compare', 'loss', 'mn']"
2028,2,"['net', 'sale', 'eur', 'billion', 'international', 'operation', 'account', 'roughly', 'quarter']"
2029,4,"['net', 'sale', 'revenue', 'per', 'passenger', 'expect', 'increase']"
2030,2,"['nokia', 'oyj', 'production', 'site', 'bochum', 'germany', 'post', 'profit', 'interest', 'mln', 'eur', 'capital', 'report', 'excerpt', 'article', 'release', 'tomorrow', 'cite', 'internal', 'document']"
2031,2,"['operate', 'income', 'eur', 'mn', 'include', 'eur', 'mn', 'restructuring', 'expense']"
2032,2,"['operate', 'profit', 'quarter', 'april', 'june', 'amount', 'eur', 'net', 'sale', 'eur']"
2033,2,"['poyry', 'net', 'sale', 'amount', 'eur', 'million', 'employ', 'expert']"
2034,4,"['return', 'investment', 'compare']"
2035,2,"['roshan', 'net', 'sale', 'million', 'ebitda', 'million']"
2036,4,"['self', 'service', 'automation', 'big', 'role', 'fujitsu', 'global', 'resource', 'exploit', 'effectively']"
2037,2,"['board', 'director', 'propose', 'shareholder', 'meeting', 'march', 'company', 'would', 'pay', 'dividend', 'financial', 'year', 'january', 'december', 'eur', 'per', 'share']"
2038,2,"['company', 'employ', 'report', 'net', 'sale', 'mln', 'euro', 'mln']"
2039,4,"['company', 'move', 'operate', 'profit', 'eur', 'versus', 'operate', 'loss', 'eur', 'also', 'turn', 'eps', 'eur', 'versus', 'loss', 'per', 'share', 'eur']"
2040,2,"['company', 'report', 'net', 'sale', 'eur', 'employee']"
2041,2,"['company', 'net', 'sale', 'total', 'meur', 'operate', 'margin', 'per', 'cent']"
2042,2,"['company', 'pay', 'dividend', 'eur', 'per', 'share', 'total', 'eur', 'mn']"
2043,2,"['decision', 'teke', 'base', 'among', 'follow', 'ground', 'project', 'significant', 'impact', 'business', 'development', 'company']"
2044,2,"['estimate', 'turnover', 'new', 'company', 'lvl', 'million', 'eek', 'million']"
2045,2,"['finnish', 'company', 'claim', 'quarter', 'million', 'contented', 'tulikivi', 'fireplace', 'business', 'homeowner', 'worldwide']"
2046,2,"['four', 'year', 'contract', 'bank', 'ski', 'sport', 'finland', 'bring', 'bank', 'advertisement', 'skier', 'helmet', 'cap']"
2047,2,"['group', 'net', 'sale', 'eur', 'million', 'employ', 'people', 'country']"
2048,2,"['group', 'order', 'book', 'eur', 'mn', 'end']"
2049,4,"['insurer', 'anticipate', 'share', 'nordea', 'net', 'profit', 'significant']"
2050,4,"['item', 'include', 'restructuring', 'cost', 'eur', 'year', 'early', 'eur', 'dilute', 'eps', 'stand', 'eur', 'versus', 'loss', 'per', 'share', 'eur']"
2051,4,"['new', 'office', 'locate', 'shenzhen', 'strengthen', 'vaisala', 'already', 'year', 'old', 'presence', 'china']"
2052,4,"['price', 'raw', 'material', 'aluminium', 'go', 'up', 'end', 'company', 'consider', 'outlook', 'favourable']"
2053,4,"['refining', 'margin', 'year', 'bbl', 'compare', 'bbl', 'prior', 'year']"
2054,2,"['report', 'also', 'say', 'nokia', 'operation', 'comprise', 'site', 'bochum', 'ulm', 'dusseldorf', 'munich', 'frankfurt', 'post', 'operating', 'profit', 'interest', 'mln', 'eur']"
2055,4,"['subdivision', 'make', 'sale', 'revenue', 'last', 'year', 'eur', 'million', 'eur', 'million', 'operate', 'profit', 'eur', 'million', 'eur', 'million']"
2056,2,"['value', 'order', 'hand', 'total', 'eur', 'mn']"
2057,2,"['value', 'confirm', 'aircraft', 'order', 'total', 'eur', 'bn']"
2058,4,"['vaahto', 'enter', 'deal', 'via', 'subsidiary', 'vaahto', 'pulp', 'amp', 'paper', 'machinery', 'supply', 'two', 'unit', 'end', 'remain', 'one', 'expect', 'delivery', 'beginning']"
2059,4,"['via', 'move', 'company', 'aim', 'annual', 'saving', 'eur', 'million', 'usd', 'main', 'part', 'expect', 'realize', 'year']"
2060,4,"['vike', 'line', 'manage', 'well', 'current', 'ferry']"
2061,4,"['scania', 'morgan', 'stanley', 'lift', 'share', 'target', 'swedish', 'heavy', 'duty', 'truck', 'bus', 'maker', 'scania', 'ab', 'crown', 'euro', 'crown', 'euro']"
2062,4,"['recommendable', 'nokian', 'accord', 'adac', 'judgement', 'late', 'summer', 'tyre', 'test', 'german', 'automobile', 'association', 'adac']"
2063,2,"['ukraine', 'act', 'partner', 'major', 'bakery', 'client', 'production', 'product', 'development']"
2064,4,"['neste', 'oil', 'work', 'research', 'community', 'europe', 'america', 'africa', 'asia', 'australia', 'develop', 'introduce', 'new', 'raw', 'material']"
2065,4,"['announce', 'investment', 'carmaker', 'hyundai', 'example', 'sound', 'optimistically', 'course', 'new', 'car', 'mean', 'new', 'tire']"
2066,2,"['already', 'allocate', 'money', 'inventory']"
2067,4,"['january', 'finnish', 'flag', 'carrier', 'finnair', 'oyj', 'hel', 'fia', 'say', 'today', 'seal', 'nine', 'year', 'sale', 'leaseback', 'agreement', 'new', 'airbus', 'aircraft', 'syndication', 'japanese', 'operating', 'lease', 'market']"
2068,4,"['accord', 'acnielsen', 'scantrack', 'study', 'period', 'week', 'week', 'coca', 'cola', 'market', 'leader', 'soft', 'drink', 'finland']"
2069,4,"['finnish', 'ahlstrom', 'corporation', 'order', 'key', 'production', 'equipment', 'new', 'glass', 'nonwoven', 'production', 'line', 'russian', 'tver', 'mill', 'finnish', 'vaahto', 'pulp', 'amp', 'paper', 'machinery', 'part', 'vaahto', 'group']"
2070,2,"['finnish', 'navigation', 'device', 'manufacturer', 'benefon', 'change', 'name', 'geosentric', 'report', 'net', 'sale', 'eur', 'mn', 'second', 'quarter']"
2071,4,"['finnish', 'vacon', 'sign', 'significant', 'deal', 'norwegian', 'scandinavian', 'electric', 'system', 'se', 'supply', 'ac', 'drive']"
2072,4,"['finnish', 'swedish', 'tietoenator', 'expand', 'business', 'quickly', 'russia']"
2073,4,"['dahlstr', 'head', 'mobility', 'service', 'teliasonera', 'forecast', 'mobile', 'datum', 'volume', 'teliasonera', 'network', 'sweden', 'rise', 'eight', 'fold', 'tb']"
2074,2,"['order', 'plywood', 'mill', 'machinery', 'equipment', 'announce', 'finnish', 'raute', 'september', 'deliver', 'thebault', 'plyland', 'france']"
2075,4,"['accord', 'real', 'ceo', 'mikko', 'helander', 'transaction', 'enable', 'company', 'proceed', 'swiftly', 'restructuring', 'program']"
2076,4,"['accord', 'olvi', 'manage', 'director', 'lasse', 'aho', 'company', 'ongoing', 'mmx', 'plus', 'project', 'aim', 'find', 'growth', 'outside', 'finland']"
2077,2,"['accord', 'scanfil', 'president', 'harri', 'takanen', 'scanfil', 'investment', 'activity', 'proceed', 'accord', 'strategy', 'several', 'front']"
2078,4,"['acquisition', 'make', 'business', 'well', 'integrate']"
2079,2,"['alma', 'medium', 'net', 'sale', 'total', 'meur', 'operate', 'margin', 'per', 'cent']"
2080,2,"['aspokem', 'post', 'operating', 'profit', 'mln', 'euro', 'mln', 'net', 'sale', 'mln', 'euro', 'mln']"
2081,2,"['auburn', 'sale', 'cad', 'million', 'approximately', 'eur', 'million', 'company', 'employ', 'people']"
2082,4,"['brazilian', 'mobile', 'player', 'telemig', 'celular', 'yesterday', 'announce', 'select', 'finnish', 'software', 'developer', 'tecnoman', 'oyj', 'expand', 'prepaid', 'billing', 'system']"
2083,4,"['cargotec', 'corporation', 'press', 'release', 'april', 'finnish', 'time', 'cargotec', 'macgregor', 'business', 'area', 'provide', 'marine', 'cargo', 'handling', 'offshore', 'load', 'handling', 'solution', 'receive', 'significant', 'hatch', 'cover', 'order', 'bulk', 'carrier']"
2084,2,"['cargotec', 'sale', 'total', 'eur', 'billion', 'employ', 'approximately', 'people']"
2085,4,"['commence', 'construction', 'work', 'pearl', 'plaza', 'significant', 'step', 'russian', 'project']"
2086,2,"['corporate', 'update', 'communications', 'ltd', 'finnish', 'technology', 'group', 'teleste', 'corporation', 'omx', 'helsinki', 'tlt', 'report', 'wednesday', 'february', 'operate', 'profit', 'eur', 'net', 'sale', 'eur', 'year']"
2087,4,"['cost', 'saving', 'rise', 'mln', 'eur', 'year', 'oko', 'say']"
2088,4,"['cramo', 'group', 'financial', 'target', 'sale', 'growth', 'high', 'percent', 'per', 'year', 'return', 'equity', 'percent']"
2089,2,"['cyme', 'net', 'sale', 'expect', 'amount', 'eur', 'mn']"
2090,2,"['delhaize', 'le', 'lion', 'select', 'aldata', 'vocal', 'pda', 'solution', 'motorola', 'wt', 'pda', 'terminal']"
2091,4,"['diluted', 'loss', 'per', 'share', 'stand', 'eur', 'versus', 'eur']"
2092,4,"['efficiency', 'program', 'total', 'million', 'euro', 'way', 'finnair']"
2093,2,"['elcoteq', 'revenue', 'approximately', 'eur', 'million']"
2094,4,"['elektrobit', 'eb', 'renew', 'infrastructure', 'contract', 'ict', 'service', 'provider', 'fujitsu', 'service', 'eb', 'patja', 'service']"
2095,4,"['european', 'traffic', 'grow', 'nearly']"
2096,2,"['finland', 'base', 'international', 'machinery', 'rental', 'company', 'ramirent', 'plc', 'omx', 'helsinki', 'rmr', 'report', 'friday', 'august', 'operate', 'profit', 'eur', 'net', 'sale', 'eur', 'period', 'january', 'june']"
2097,2,"['finnish', 'aluminium', 'product', 'manufacturer', 'nordic', 'aluminium', 'plc', 'omx', 'helsinki', 'noa', 'report', 'monday', 'august', 'operate', 'profit', 'eur', 'net', 'sale', 'eur', 'period', 'january', 'june']"
2098,2,"['finnish', 'component', 'supplier', 'componenta', 'corporation', 'omx', 'helsinki', 'cth', 'report', 'tuesday', 'july', 'operate', 'profit', 'eur', 'net', 'sale', 'eur', 'financial', 'period', 'january', 'june']"
2099,4,"['finnish', 'elevator', 'escalator', 'maker', 'kone', 'corporation', 'say', 'tuesday', 'march', 'receive', 'major', 'order', 'sir', 'robert', 'mcalpine', 'supply', 'elevator', 'escalator', 'watermark', 'place', 'project', 'city', 'london']"
2100,4,"['finnish', 'financial', 'software', 'developer', 'basware', 'oyj', 'say', 'today', 'provide', 'invoice', 'automation', 'ia', 'solution', 'unnamed', 'major', 'retail', 'company', 'usa', 'deal', 'worth', 'eur']"
2101,4,"['finnish', 'forest', 'machinery', 'equipment', 'maker', 'ponsse', 'oyj', 'say', 'october', 'deliver', 'total', 'cut', 'length', 'method', 'forest', 'machine', 'harvester', 'head', 'brazilian', 'paper', 'maker', 'bahia', 'pulp', 'unnamed', 'uruguayan', 'wood', 'harvesting', 'contractor']"
2102,2,"['finnish', 'glass', 'technology', 'group', 'glaston', 'corporation', 'omx', 'helsinki', 'gla', 'report', 'thursday', 'august', 'operate', 'profit', 'eur', 'net', 'sale', 'eur', 'period', 'january', 'september']"
2103,2,"['finnish', 'logistic', 'information', 'solution', 'provider', 'solution', 'corporation', 'omx', 'helsinki', 'dso', 'report', 'wednesday', 'october', 'operate', 'profit', 'eur', 'net', 'sale', 'eur', 'period', 'january', 'september']"
2104,4,"['finnish', 'metso', 'supply', 'new', 'wood', 'handling', 'bleaching', 'line', 'well', 'rebuild', 'kraft', 'liner', 'washing', 'line', 'klabin', 'tel', 'maco', 'borba', 'mill', 'brazilian', 'state', 'paran']"
2105,2,"['finnish', 'software', 'company', 'qpr', 'software', 'plc', 'omx', 'helsinki', 'qpr', 'report', 'thursday', 'october', 'operate', 'profit', 'eur', 'net', 'sale', 'eur', 'third', 'quarter']"
2106,4,"['finnish', 'technology', 'group', 'aspocomp', 'group', 'oyj', 'omx', 'helsinki', 'acg', 'issue', 'third', 'quarter', 'report', 'thursday', 'november', 'post', 'operate', 'profit', 'eur', 'compare', 'loss', 'eur', 'third', 'quarter']"
2107,4,"['finnish', 'contract', 'manufacturer', 'electronics', 'elcoteq', 'hungary', 'kft', 'announce', 'plan', 'recruit', 'new', 'staffer', 'fulfill', 'new', 'order', 'company', 'two', 'plant']"
2108,2,"['follow', 'payment', 'make', 'april', 'company', 'total', 'eur', 'million', 'loan', 'financial', 'institution']"
2109,4,"['consolidated', 'earning', 'tax', 'total', 'eur', 'compare', 'eur', 'net', 'profit', 'eur', 'compare', 'eur', 'previous', 'year']"
2110,4,"['telenor', 'three', 'half', 'year', 'contract', 'worth', 'estimate', 'yit', 'choose', 'telenor', 'elisa', 'principal', 'supplier', 'ict', 'solution', 'norway', 'sweden', 'denmark', 'finland']"
2111,2,"['fiscal', 'year', 'end', 'september', 'revenue', 'customer', 'million', 'around', 'transportation', 'group', 'revenue']"
2112,2,"['galeria', 'podlaska', 'shopping', 'mall', 'wysockiego', 'street', 'bia', 'ystok', 'approximately', 'percent', 'lease', 'reserve']"
2113,4,"['however', 'expect', 'bank', 'provide', 'alternative', 'financing']"
2114,2,"['bank', 'post', 'net', 'profit', 'lt', 'mn']"
2115,2,"['teliasonera', 'net', 'sale', 'sek', 'bn', 'ebitda', 'sek', 'bn', 'net', 'income', 'sek', 'bn']"
2116,2,"['alma', 'medium', 'operating', 'profit', 'eur', 'mn']"
2117,2,"['almost', 'two', 'third', 'orion', 'net', 'sale', 'come', 'drug']"
2118,2,"['huhtamaki', 'continue', 'invest', 'organic', 'growth']"
2119,4,"['marimekko', 'also', 'open', 'concept', 'store', 'yokohama', 'nagoya', 'central', 'japan', 'silver', 'spring', 'metropolitan', 'washington', 'dc', 'usa', 'graz', 'central', 'austria', 'aalborg', 'northern', 'denmark']"
2120,2,"['group', 'net', 'sale', 'stand', 'eur', 'million', 'employee', 'end', 'june']"
2121,4,"['deal', 'likely', 'bring', 'saving', 'eur', 'mn', 'mn']"
2122,2,"['report', 'net', 'sale', 'approximately', 'eur', 'mn']"
2123,2,"['marimekko', 'group', 'net', 'sale', 'eur', 'thousand', 'eur', 'thousand', 'operate', 'profit', 'eur', 'thousand', 'eur', 'thousand']"
2124,2,"['beer', 'olvi', 'retain', 'market', 'position']"
2125,2,"['january', 'september', 'operate', 'profit', 'total', 'eur', 'mn']"
2126,4,"['middle', 'east', 'amp', 'north', 'africa', 'tecnotree', 'grow', 'considerably', 'recent', 'year']"
2127,4,"['may', 'finnish', 'electrical', 'component', 'maker', 'salcomp', 'oy', 'hel', 'sal', 'say', 'today', 'turn', 'net', 'profit', 'eur', 'first', 'quarter', 'versus', 'loss', 'eur', 'corresponding', 'period', 'last', 'year']"
2128,4,"['end', 'number', 'outlet', 'rise']"
2129,4,"['first', 'quarter', 'mark', 'market', 'result', 'pretax', 'profit', 'eur', 'million', 'versus', 'loss', 'eur', 'million', 'period', 'last', 'year']"
2130,4,"['incap', 'contract', 'manufacturing', 'service', 'private', 'limited', 'ink', 'agreement', 'six', 'new', 'customer', 'india']"
2131,4,"['also', 'say', 'third', 'quarter', 'dilute', 'eps', 'come', 'eur', 'compare', 'eur', 'quarter', 'year', 'ago']"
2132,4,"['also', 'turn', 'earning', 'per', 'share', 'eps', 'eur', 'versus', 'loss', 'per', 'share', 'eur']"
2133,4,"['also', 'turn', 'earning', 'per', 'share', 'eps', 'eur', 'versus', 'loss', 'per', 'share', 'eur']"
2134,2,"['appear', 'statistic', 'technical', 'surveillance', 'authority', 'customer', 'switch', 'service', 'provider', 'mostly', 'transfer', 'number', 'elisa', 'network']"
2135,2,"['expect', 'revenue', 'billion', 'billion', 'compare', 'analyst', 'estimate', 'billion']"
2136,4,"['line', 'plan', 'focus', 'select', 'growth', 'segment', 'streamline', 'corporate', 'structure']"
2137,4,"['project', 'revenue', 'billion', 'billion', 'slightly', 'high', 'analyst', 'estimate', 'billion']"
2138,4,"['also', 'strengthen', 'ruukki', 'offshore', 'business']"
2139,4,"['combine', 'renew', 'content', 'functionality', 'current', 'system', 'funding', 'online', 'service', 'well', 'maintenance']"
2140,4,"['jens', 'schulte', 'bockum', 'vodafone', 'global', 'director', 'terminal', 'say', 'company', 'expect', 'sell', 'one', 'two', 'million', 'vodafone', 'model', 'first', 'year', 'launch', 'potentially', 'ten', 'million', 'lifetime', 'device']"
2141,4,"['juha', 'jordan', 'chief', 'engineer', 'glaston', 'say', 'one', 'reason', 'choose', 'vacon', 'global', 'ac', 'drive', 'supplier', 'service', 'support', 'centre', 'country', 'glaston', 'operate']"
2142,4,"['kai', 'tulonen', 'chief', 'technology', 'officer', 'sysopen', 'digia', 'say', 'mobility', 'business', 'suite', 'represent', 'significant', 'milestone', 'company', 'offering', 'industry']"
2143,2,"['kemira', 'supply', 'additional', 'volume', 'iron', 'coagulant', 'company', 'plant', 'helsingborg', 'sweden']"
2144,4,"['last', 'month', 'outokumpu', 'sell', 'percent', 'technology', 'unit', 'outokumpu', 'technology', 'oyj', 'strategic', 'goal', 'become', 'world', 'large', 'stainless', 'steel', 'maker']"
2145,4,"['last', 'week', 'finnish', 'metal', 'technology', 'group', 'announce', 'plan', 'sell', 'percent', 'technology', 'unit', 'company', 'strategic', 'goal', 'become', 'world', 'large', 'stainless', 'steel', 'maker']"
2146,4,"['madison', 'wis', 'feb', 'prnewswire', 'fiskar', 'announce', 'united', 'states', 'patent', 'trademark', 'office', 'grant', 'trademark', 'registration', 'color', 'orange', 'iconic', 'scissor', 'handle']"
2147,4,"['manavigator', 'september', 'kemira', 'unveils', 'indian', 'jv', 'ivrcl', 'finnish', 'chemical', 'group', 'kemira', 'hel', 'kra', 'tuesday', 'announce', 'ink', 'deal', 'form', 'joint', 'venture', 'india', 'local', 'construction', 'firm', 'ivrcl', 'infrastructure', 'project', 'ltd', 'bom']"
2148,2,"['metso', 'provide', 'recovery', 'boiler', 'capacity', 'tonne', 'dry', 'solid', 'per', 'day', 'evaporation', 'plant', 'six', 'thermal', 'stage', 'capacity', 'tonne', 'per', 'hour']"
2149,4,"['metso', 'supply', 'equipment', 'two', 'process', 'line', 'northland', 'resources', 'new', 'kaunisvaara', 'iron', 'ore', 'project', 'sweden', 'exploit', 'tapuli', 'sahavaara', 'iron', 'ore', 'deposit']"
2150,4,"['real', 'sale', 'expect', 'increase', 'year', 'year', 'eur', 'second', 'quarter']"
2151,4,"['navteq', 'commanding', 'lead', 'instal', 'map', 'datum', 'system', 'north', 'american', 'vehicle', 'may', 'leader', 'turn', 'turn', 'navigation', 'datum', 'offer', 'service', 'onstar', 'north', 'america', 'say', 'analyst', 'phil', 'magney', 'telematic', 'research', 'group', 'minnetonka', 'minn']"
2152,4,"['neste', 'oil', 'board', 'propose', 'eur', 'dividend', 'full', 'year', 'compare', 'eur', 'year', 'ago']"
2153,4,"['net', 'interest', 'income', 'total', 'eur', 'mn', 'compare', 'eur', 'mn', 'year', 'early']"
2154,2,"['net', 'profit', 'period', 'euro', 'million']"
2155,2,"['net', 'profit', 'period', 'million', 'euro']"
2156,2,"['net', 'profit', 'period', 'ac', 'million']"
2157,4,"['net', 'profit', 'mln', 'compare', 'mln']"
2158,2,"['net', 'sale', 'expect', 'remain', 'level']"
2159,2,"['net', 'sale', 'sata', 'flexo', 'group', 'come', 'eur', 'group', 'company', 'employ', 'total', 'people']"
2160,2,"['net', 'sale', 'total', 'eur', 'million', 'operate', 'margin']"
2161,4,"['net', 'sale', 'expect', 'up']"
2162,2,"['net', 'sale', 'total', 'eur', 'million', 'operate', 'margin']"
2163,2,"['net', 'sale', 'expect', 'level']"
2164,2,"['net', 'sale', 'lehdentekijat', 'unit', 'approximately', 'eur', 'million', 'employee']"
2165,4,"['nokia', 'buy', 'chicago', 'base', 'navteq', 'acquire', 'map', 'database', 'compete', 'google', 'map', 'well', 'navigation', 'device', 'company', 'tomtom', 'nv', 'garmin', 'ltd']"
2166,2,"['nokia', 'corp', 'finland', 'tuesday', 'say', 'receive', 'unified', 'device', 'managment', 'contract', 'finnish', 'operator', 'elisa', 'oyj']"
2167,2,"['nokia', 'enough', 'user', 'well']"
2168,2,"['eur', 'mn', 'net', 'interest', 'income']"
2169,2,"['omeo', 'www', 'omeo', 'se', 'employ', 'expect', 'net', 'sale', 'mln', 'euro', 'mln', 'fiscal', 'end', 'april']"
2170,4,"['operating', 'loss', 'eur', 'mn', 'compare', 'loss', 'eur', 'mn', 'second', 'quarter']"
2171,2,"['operate', 'profit', 'quarter', 'april', 'june', 'amount', 'eur', 'sale', 'eur', 'bn']"
2172,2,"['operate', 'profit', 'total', 'eur', 'mn', 'net', 'sale']"
2173,4,"['operate', 'profit', 'eur', 'mn', 'compare', 'loss', 'eur', 'mn', 'corresponding', 'period']"
2174,4,"['pre', 'tax', 'loss', 'total', 'eur', 'mn', 'compare', 'loss', 'eur', 'mn', 'first', 'quarter']"
2175,4,"['pretax', 'profit', 'total', 'eur', 'mn', 'compare', 'loss', 'eur', 'mn', 'fourth', 'quarter']"
2176,4,"['pretax', 'profit', 'total', 'eur', 'mn', 'compare', 'loss', 'eur', 'mn', 'corresponding', 'period']"
2177,4,"['previously', 'eb', 'deliver', 'custom', 'solution', 'lg', 'electronic', 'make', 'commercially', 'available', 'mobile', 'terminal', 'vendor', 'well', 'wireless', 'operator']"
2178,2,"['previously', 'vaahto', 'pulp', 'supply', 'headboxe', 'rectifi', 'roll', 'dilution', 'control', 'technology', 'stora', 'enso', 'mill', 'imatra', 'eastern', 'finland']"
2179,4,"['production', 'expand', 'elcoteq', 'location', 'include', 'mexico', 'hungary']"
2180,2,"['profit', 'accounting', 'period', 'eur', 'mn']"
2181,4,"['rapala', 'say', 'estimate', 'make', 'saving', 'mln', 'eur', 'year', 'centralise', 'french', 'operation', 'one', 'site']"
2182,4,"['use', 'back', 'pet', 'bottle', 'also', 'steadily', 'increase', 'rate', 'use', 'strap', 'tape', 'pick', 'up', 'dip', 'petcore', 'say', 'previously']"
2183,2,"['russia', 'account', 'lagardere', 'magazine', 'division', 'revenue', 'eur', 'mn', 'usd', 'mn', 'usa']"
2184,4,"['sale', 'expect', 'increase', 'end', 'year', 'however']"
2185,4,"['satama', 'net', 'sale', 'would', 'high', 'year']"
2186,2,"['scanfil', 'expect', 'net', 'sale', 'remain', 'level']"
2187,4,"['singapore', 'icis', 'kemira', 'indian', 'water', 'infrastructure', 'firm', 'ivrcl', 'agree', 'form', 'join', 'venture', 'include', 'new', 'inorganic', 'coagulant', 'manufacturing', 'facility', 'andhra', 'pradesh', 'state', 'india', 'finnish', 'water', 'treatment', 'chemical', 'maker', 'say', 'tuesday']"
2188,2,"['present', 'time', 'nokian', 'tire', 'contract', 'tire', 'production', 'china']"
2189,2,"['solvay', 'engage', 'poyry', 'provide', 'project', 'management', 'engineering', 'procurement', 'site', 'service', 'hydrogen', 'peroxide', 'production', 'plant', 'build', 'solvay', 'basf', 'joint', 'venture', 'basf', 'zandvliet', 'site', 'belgium']"
