,labels,messages
2537,1,"['customer', 'come', 'follow', 'country', 'uk', 'usa', 'spain', 'france', 'italy', 'germany', 'china', 'sweden', 'norway', 'netherlands', 'austria', 'belgium', 'switzerland', 'czech', 'republic', 'serbia', 'finland', 'canada', 'russia', 'ukraine', 'portugal', 'denmark', 'ireland', 'south', 'korea', 'estonia', 'liechtenstein']"
2538,1,"['depth', 'expertise', 'extend', 'field', 'energy', 'industry', 'urban', 'amp', 'mobility', 'water', 'amp', 'environment']"
2539,1,"['particular', 'attention', 'pay', 'energy', 'efficiency', 'construction', 'building', 'design', 'meet', 'requirement', 'energy', 'class', 'leed', 'certification', 'apply']"
2540,1,"['paychex', 'office', 'serve', 'approximately', 'payroll', 'client', 'nationwide', 'may']"
2541,1,"['payment', 'share', 'shall', 'effect', 'subscription']"
2542,1,"['pcs', 'digital', 'guatemala', 'use', 'tecnoman', 'prepaid', 'system', 'telgua', 'fix', 'network', 'well', 'code', 'division', 'multiple', 'access', 'cdma', 'global', 'system', 'mobile', 'communication', 'gsm', 'since']"
2543,1,"['poyry', 'global', 'consulting', 'engineering', 'firm', 'focus', 'energy', 'forest', 'industry', 'infrastructure', 'amp', 'environment', 'sector']"
2544,1,"['poyry', 'global', 'expert', 'consulting', 'engineering']"
2545,1,"['poyry', 'plc', 'additional', 'information', 'heikki', 'malinen', 'president', 'ceo', 'poyry', 'plc', 'tel', 'poyry', 'global', 'expert', 'consulting', 'engineering']"
2546,1,"['price', 'talk', 'euribor', 'plus', 'bps', 'area', 'sole', 'lead', 'citigroup']"
2547,1,"['product', 'delivery', 'not', 'interrupt', 'refiner', 'say', 'give', 'no', 'financial', 'detail']"
2548,1,"['production', 'schedule', 'start', 'end', 'april']"
2549,1,"['protalix', 'million', 'cash', 'no', 'sale']"
2550,1,"['public', 'service', 'also', 'available']"
2551,1,"['publish', 'globe', 'online', 'israel', 'business', 'news', 'www', 'globes', 'online', 'com', 'november', 'copyright', 'globe', 'publisher', 'itonut', 'ltd']"
2552,1,"['ramirent', 'finland', 'domestic', 'unit', 'machinery', 'rental', 'company', 'ramirent', 'oyj', 'hel', 'rmr']"
2553,1,"['raute', 'list', 'nordic', 'exchange', 'helsinki']"
2554,1,"['registration', 'require']"
2555,1,"['relate', 'link', 'thewartsila', 'generate', 'set', 'gasconversion', 'short', 'two', 'version', 'press', 'release']"
2556,1,"['rosendal', 'outotec', 'com', 'eila', 'paatela', 'vice', 'president', 'corporate', 'communication', 'tel', 'mail', 'eila']"
2557,1,"['runway', 'visual', 'range', 'calculate', 'assessment', 'distance', 'pilot', 'see', 'down', 'runway']"
2558,1,"['salcomp', 'charger', 'manufacturing', 'plant', 'india', 'locate', 'nokia', 'telecom', 'park', 'state', 'tamil', 'nadu', 'eastern', 'part', 'india']"
2559,1,"['saunalahti', 'part', 'elisa', 'group']"
2560,1,"['say', 'brian', 'burton', 'head', 'security', 'vodafone', 'uk']"
2561,1,"['seller', 'finnish', 'elcoteq', 'group', 'large', 'european', 'electronic', 'manufacturing', 'service', 'company']"
2562,1,"['solteq', 'plc', 'announcement', 'share', 'repurchase', 'helsinki', 'stock', 'exchange', 'solteq', 'plc', 'hold', 'total', 'share', 'include', 'share', 'repurchase']"
2563,1,"['recent', 'technology', 'delivery', 'include', 'refinery', 'technology', 'anrak', 'aluminium', 'iron', 'ore', 'pelletizing', 'plant', 'tata', 'steel', 'iron', 'ore', 'sinter', 'plant', 'bhushan', 'steel']"
2564,1,"['sponda', 'plc', 'annual', 'general', 'meeting', 'decide', 'march', 'establish', 'shareholder', 'nomination', 'committee', 'prepare', 'proposal', 'annual', 'general', 'meeting', 'composition', 'board', 'director', 'remuneration']"
2565,1,"['srv', 'also', 'build', 'aqua', 'park', 'wellness', 'area', 'restaurant', 'multifunctional', 'ice', 'arena']"
2566,1,"['ssh', 'communications', 'security', 'corporation', 'headquarter', 'helsinki', 'finland']"
2567,1,"['ssh', 'communications', 'security', 'corporation', 'headquarter', 'helsinki', 'finland']"
2568,1,"['ssh', 'establish', 'new', 'global', 'sale', 'marketing', 'group', 'lead', 'george', 'adams', 'adam', 'establish', 'global', 'sale', 'marketing', 'group', 'drive', 'worldwide', 'program', 'support', 'ssh', 'tectia', 'enterprise', 'security', 'solution']"
2569,1,"['status', 'agree']"
2570,1,"['steek', 'set', 'up', 'base', 'bordeaux', 'southwestern', 'france']"
2571,1,"['stockmann', 'plc', 'company', 'announcement', 'february', 'annual', 'summary', 'stockmann', 'stock', 'exchange', 'financial', 'press', 'release', 'available', 'company', 'website', 'address', 'www', 'stockmann', 'com']"
2572,1,"['stora', 'enso', 'global', 'paper', 'packaging', 'wood', 'product', 'company', 'neste', 'oil', 'finnish', 'company', 'engage', 'refining', 'marketing', 'oil', 'inaugurate', 'demonstration', 'plant', 'varkaus', 'finland', 'biomass', 'liquid', 'production', 'utilize', 'forestry', 'residue']"
2573,1,"['stuk', 'today', 'full', 'service', 'house', 'expert', 'radiation', 'nuclear', 'safety', 'issue']"
2574,1,"['sullivan', 'say', 'board', 'really', 'involve', 'lot', 'work', 'people', 'get', 'pay', 'time']"
2575,1,"['suoman', 'oy', 'part', 'alma', 'medium', 'group', 'currently', 'publish', 'local', 'newspaper', 'across', 'finland']"
2576,1,"['talvivaara', 'list', 'london', 'stock', 'exchange', 'main', 'market', 'nasdaq', 'omx', 'helsinki', 'include', 'ftse', 'index']"
2577,1,"['tecnotree', 'convergent', 'charging', 'solution', 'include', 'functionality', 'prepaid', 'post', 'pay', 'billing', 'charging', 'rating', 'voice', 'call', 'video', 'call', 'raw', 'data', 'traffic', 'mobile', 'fix', 'network']"
2578,1,"['telecom', 'foreign', 'investment', 'limit', 'appear', 'mobile', 'vas', 'not', 'mean', 'tecnoman', 'pick', 'up', 'much']"
2579,1,"['teleste', 'bk', 'optiflex', 'amplifier', 'product', 'use', 'ongoing', 'capacity', 'upgrade', 'kdg', 'network', 'bi', 'directionality']"
2580,1,"['teleste', 'office', 'worldwide', 'list', 'nordic', 'exchange', 'helsinki']"
2581,1,"['teleste', 'set', 'up', 'divide', 'broadband', 'cable', 'network', 'video', 'network', 'business', 'area']"
2582,1,"['passenger', 'ferry', 'dimension', 'length', 'overall', 'length', 'perpendicular', 'breadth', 'design', 'draught']"
2583,1,"['acquisition', 'not', 'frozen', 'food', 'fish', 'sector', 'long', 'synergy', 'ænnen', 'tehtaat', 'business']"
2584,1,"['acquisition', 'price', 'not', 'disclose']"
2585,1,"['aforementioned', 'shareholder', 'inform', 'propose', 'annual', 'general', 'meeting', 'number', 'member', 'board', 'director', 'shall', 'five', 'besides', 'present', 'member', 'board', 'director', 'also', 'mr', 'lassi', 'noponen', 'shall', 'elect', 'board', 'director']"
2586,1,"['aim', 'ceo', 'session', 'give', 'clarity', 'information', 'make', 'public', 'already', 'early']"
2587,1,"['board', 'director', 'authorize', 'decide', 'term', 'share', 'issue']"
2588,1,"['bridge', 'km', 'long', 'locate', 'anasmotet', 'road', 'new', 'traffic', 'junction', 'marieholm', 'road']"
2589,1,"['building', 'condominium', 'build', 'stage']"
2590,1,"['business', 'area', 'operation', 'finland', 'sweden', 'denmark', 'estonia', 'latvia', 'lithuania']"
2591,1,"['buyer', 'real', 'estate', 'owner', 'properto', 'oy', 'company', 'agree', 'not', 'disclose', 'financial', 'detail', 'deal']"
2592,1,"['capital', 'structure', 'solidium', 'may', 'complement', 'financial', 'instrument', 'future']"
2593,1,"['category', 'mark', 'maturity', 'recession']"
2594,1,"['chain', 'unite', 'centre', 'end']"
2595,1,"['company', 'employee', 'annual', 'turnover', 'eur', 'vaahto', 'group', 'list', 'nordic', 'exchange', 'helsinki']"
2596,1,"['company', 'also', 'seek', 'possibility', 'relocate', 'luumaki', 'personnel', 'people', 'upm', 'mill']"
2597,1,"['company', 'offer', 'payroll', 'service', 'include', 'payroll', 'processing', 'payroll', 'tax', 'administration', 'employee', 'pay', 'service', 'include', 'direct', 'deposit', 'check', 'signing', 'readychex']"
2598,1,"['company', 'operate', 'business', 'two', 'reportable', 'segment', 'include', 'banking', 'investment', 'service', 'non', 'life', 'insurance']"
2599,1,"['company', 'board', 'director', 'propose', 'dividend', 'eur', 'per', 'share']"
2600,1,"['company', 'board', 'director', 'propose', 'dividend', 'eur', 'annual', 'general', 'meeting']"
2601,1,"['company', 'plant', 'russia', 'continue', 'make', 'tyre', 'near', 'market', 'plant', 'nokia', 'finland', 'manufacture', 'tyre', 'market']"
2602,1,"['company', 'share', 'list', 'mid', 'cap', 'segment', 'nasdaq', 'omx', 'helsinki']"
2603,1,"['company', 'share', 'quote', 'nasdaq', 'omx', 'helsinki', 'rautaruukki', 'oyj', 'rtrk']"
2604,1,"['company', 'us', 'subsidiary', 'vaisala', 'inc', 'acquire', 'aviation', 'system', 'maintenance', 'inc', 'asmi', 'kansas', 'base', 'airport', 'service', 'company', 'million', 'usd', 'net', 'sale']"
2605,2,"['company', 'say', 'start', 'investigate', 'streamline', 'operation', 'order', 'meet', 'tighten', 'competition', 'mobile', 'phone', 'charger', 'market']"
2606,1,"['company', 'say', 'focus', 'resource', 'clinical', 'research']"
2607,1,"['company', 'turnover', 'amount', 'meur']"
2608,1,"['company', 'website', 'www', 'ahlstrom', 'com']"
2609,1,"['company', 'part', 'teleste', 'video', 'broadband', 'solution', 'business', 'area']"
2610,1,"['company', 'publish', 'financial', 'statement', 'february']"
2611,1,"['company', 'release', 'result', 'february']"
2612,1,"['company', 'use', 'money', 'product', 'development', 'research', 'activity', 'key', 'market', 'finland', 'germany', 'italy', 'france']"
2613,1,"['continue', 'operation', 'mean', 'structure', 'restructuring', 'aspocomp', 'group', 'include', 'aspocomp', 'oulu', 'headquarter', 'operation']"
2614,1,"['contract', 'cover', 'turnkey', 'delivery', 'five', 'airport', 'operate', 'authority', 'john', 'kennedy', 'laguardia', 'newark', 'teterboro', 'stewart', 'international']"
2615,1,"['contract', 'include', 'heating', 'plant', 'equipment', 'associated', 'installation', 'work']"
2616,1,"['contract', 'involve', 'refurbish', 'bathroom', 'unit', 'well', 'plumb', 'water', 'sewer', 'pipe']"
2617,1,"['contract', 'comprise', 'turnkey', 'order', 'roro', 'system', 'two', 'roro', 'cruise', 'vessel', 'construction', 'vike', 'line', 'tallink']"
2618,1,"['cost', 'deal', 'could', 'range', 'million', 'million', 'euro', 'depend', 'financial', 'result', 'two', 'company', 'statement', 'say']"
2619,1,"['crane', 'would', 'instal', 'onboard', 'two', 'freighter', 'order', 'singaporean', 'ship', 'owner', 'masterbulk']"
2620,1,"['customer', 'access', 'integrated', 'propeller', 'gear', 'package', 'one', 'source']"
2621,1,"['deal', 'subject', 'approval', 'norwegian', 'competition', 'authority']"
2622,1,"['deal', 'mean', 'ten', 'person', 'three', 'country', 'transfer', 'tieto']"
2623,1,"['deal', 'no', 'significant', 'effect', 'acquire', 'company', 'equity', 'ratio']"
2624,1,"['delivery', 'schedule', 'summer', 'autumn']"
2625,1,"['development', 'technological', 'park', 'specialize', 'information', 'technology', 'part', 'state', 'program', 'formation', 'technopark', 'hi', 'tech', 'sector', 'russia']"
2626,1,"['commerce', 'site', 'flagship', 'manage', 'marimekko', 'north', 'america', 'retail', 'llc', 'subsidiary', 'establish', 'last', 'year']"
2627,1,"['final', 'price', 'specify', 'may', 'acquire', 'company', 'say']"
2628,1,"['finland', 'base', 'company', 'say', 'move', 'exist', 'square', 'foot', 'facility', 'september']"
2629,1,"['finnish', 'business', 'delegation', 'include', 'representative', 'company', 'include', 'nokia', 'corp', 'finnfund', 'outokumpu', 'oyj', 'oko', 'bank', 'alteam', 'oy', 'cargotec', 'corp']"
2630,1,"['finnish', 'company', 'build', 'mt', 'year', 'biodiesel', 'plant', 'singapore']"
2631,1,"['firm', 'uk', 'head', 'office', 'rugby', 'road', 'lutterworth']"
2632,1,"['first', 'group', 'customer', 'train', 'paint', 'shop', 'owner', 'assistant']"
2633,1,"['first', 'stage', 'contract', 'cover', 'store', 'cash', 'register']"
2634,1,"['fish', 'content', 'nugget', 'fish', 'come', 'canada', 'finland']"
2635,1,"['following', 'information', 'release', 'comptel', 'tomorrow', 'chairman', 'federal', 'communications', 'commission', 'schedule', 'deliver', 'national', 'broadband', 'plan', 'congress']"
2636,1,"['front', 'surface', 'valve', 'plate', 'direct', 'towards']"
2637,1,"['ground', 'barleycorn', 'fully', 'produce', 'finland', 'available', 'store', 'beginning']"
2638,1,"['implementation', 'deal', 'subject', 'approval', 'finnish', 'competition', 'authority']"
2639,1,"['inaugural', 'speech', 'give', 'hannu', 'kyrolainen', 'finland', 'ambassador', 'czech', 'republic']"
2640,1,"['increase', 'range', 'vary', 'up']"
2641,1,"['initial', 'estimate', 'total', 'value', 'eur', 'final', 'award', 'value', 'eur']"
2642,1,"['internal', 'revenue', 'service', 'see', 'percent', 'taxpayer', 'wait', 'last', 'two', 'week', 'file', 'million', 'return', 'file', 'april']"
2643,1,"['late', 'date', 'registration', 'april']"
2644,0,"['lay', 'affect', 'people', 'total', 'okmetic', 'employee', 'finland']"
2645,1,"['line', 'run', 'fully', 'underground', 'comprise', 'station', 'execute', 'two', 'implementation', 'stage']"
2646,0,"['majority', 'company', 'personnel', 'finland', 'temporarily', 'lay', 'one', 'six', 'week', 'period', 'february', 'june', 'period']"
2647,1,"['mall', 'finance', 'parity', 'basis', 'pearl', 'plaza', 'llc', 'joint', 'venture', 'company', 'establish', 'chinese', 'investor', 'shanghai', 'industrial', 'investment', 'holdings', 'co', 'ltd', 'srv', 'group']"
2648,1,"['maximum', 'amount', 'capital', 'loan', 'eur', 'minimum', 'subscription', 'eur']"
2649,1,"['maximum', 'number', 'new', 'share', 'offer', 'million']"
2650,1,"['measure', 'take', 'cause', 'one', 'time', 'cost', 'final', 'part']"
2651,1,"['mill', 'capacity', 'produce', 'tonne', 'pulp', 'per', 'year']"
2652,1,"['money', 'spread', 'mainly', 'company', 'say']"
2653,1,"['natural', 'source', 'isoprene', 'tree', 'specie', 'hevea', 'brasiliensis', 'also', 'know', 'rubber', 'tree']"
2654,1,"['new', 'activity', 'incur', 'investment', 'meur']"
2655,1,"['new', 'company', 'likely', 'hold', 'ipo', 'nyse', 'another', 'international', 'stock', 'exchange', 'accord', 'altimo', 'manage', 'alfa', 'group', 'asset', 'teliasonera', 'agreement', 'publish', 'website', 'securities', 'exchange', 'commission']"
2656,1,"['new', 'majority', 'owner', 'aspocomp', 'thailand', 'co', 'ltd', 'certain', 'private', 'person', 'belong', 'immediate', 'circle', 'aspocomp', 'present', 'joint', 'venture', 'partner', 'saha', 'pathana', 'inter', 'hold', 'plc']"
2657,1,"['new', 'organization', 'consist', 'two', 'business', 'unit', 'charge', 'amp', 'messaging', 'finance', 'amp', 'administration']"
2658,1,"['new', 'sepa', 'cad', 'replace', 'finnish', 'bank', 'card']"
2659,1,"['order', 'comprise', 'production', 'line', 'plywood', 'mill', 'company', 'say', 'statement', 'receive', 'lesprom', 'network']"
2660,1,"['order', 'comprise', 'four', 'ball', 'mill', 'organize', 'two', 'different', 'stream', 'treat', 'ore', 'pilanesberg', 'platinum', 'mine']"
2661,1,"['order', 'include', 'new', 'crecent', 'former', 'headbox', 'reel']"
2662,1,"['output', 'contract', 'total', 'mwe']"
2663,1,"['party', 'agree', 'not', 'disclose', 'price', 'deal', 'group', 'say', 'press', 'release']"
2664,1,"['party', 'agree', 'not', 'disclose', 'transaction', 'value']"
2665,1,"['payment', 'date', 'march']"
2666,1,"['plan', 'result', 'introduction', 'new', 'highly', 'specialized', 'manufacturing', 'method', 'also', 'entail', 'change', 'personnel', 'facility']"
2667,1,"['platform', 'base', 'build', 'intel', 'second', 'generation', 'mid', 'platform', 'call', 'moorestown']"
2668,1,"['price', 'kroon', 'par', 'value', 'bond', 'kroon', 'primary', 'issue']"
2669,1,"['proposal', 'board', 'director', 'issuance', 'option', 'right', 'otherwise', 'correspond', 'proposal', 'board', 'director', 'notice', 'general', 'meeting']"
2670,1,"['purchase', 'sum', 'eur', 'mn', 'us', 'mn']"
2671,1,"['recruitment', 'relate', 'relocation', 'stora', 'enso', 'research', 'operation', 'karlstad', 'central', 'sweden']"
2672,1,"['remote', 'radio', 'head', 'module', 'available', 'power', 'ghz', 'ghz', 'tdd', 'frequency', 'band']"
2673,1,"['report', 'examine', 'medical', 'equipment', 'business', 'structure', 'operation', 'history', 'product', 'provide', 'analysis', 'key', 'medical', 'equipment', 'revenue', 'line']"
2674,1,"['restructure', 'measure', 'not', 'affect', 'production', 'packaging', 'printing', 'material']"
2675,1,"['sale', 'comprise', 'margarine', 'business', 'finland', 'poland', 'follow', 'approval', 'polish', 'competition', 'authority', 'early', 'october']"
2676,1,"['sale', 'savcor', 'face', 'cencorp', 'result', 'profit', 'loss', 'not', 'yet', 'determine', 'owe', 'factor', 'include', 'valuation', 'consideration', 'share', 'receive', 'prevail', 'exchange', 'rate']"
2677,1,"['sale', 'finalize', 'september', 'october', 'company', 'say']"
2678,1,"['share', 'capital', 'alma', 'medium', 'corporation', 'business', 'eur', 'divide', 'share']"
2679,1,"['share', 'subscribe', 'stock', 'option', 'register', 'trade', 'register', 'january', 'date', 'new', 'share', 'establish', 'shareholder', 'right']"
2680,1,"['ship', 'crane', 'manufacture', 'macgregor', 'partner', 'plant', 'china', 'deliver', 'vessel', 'order', 'chinese', 'cosco', 'german', 'peter', 'dohle', 'hong', 'kong', 'base', 'cido', 'shipping']"
2681,1,"['ship', 'unloader', 'totally', 'enclose', 'along', 'entire', 'conveying', 'line', 'storage', 'facility']"
2682,1,"['site', 'cover', 'six', 'hectare']"
2683,1,"['study', 'not', 'design', 'enable', 'formal', 'statistical', 'evaluation', 'therapeutic', 'activity', 'company', 'say']"
2684,1,"['transaction', 'take', 'place', 'without', 'payment', 'merger', 'consideration']"
2685,1,"['unit', 'plan', 'operational', 'second', 'half', 'full', 'stream']"
2686,1,"['wireless', 'industry', 'brace', 'iphone', 'launch', 'june']"
2687,1,"['offering', 'also', 'cover', 'localisation', 'service', 'relate', 'production', 'transfer', 'finnish', 'company', 'customer', 'already', 'production', 'asian', 'market', 'make', 'decision', 'transfer', 'production']"
2688,1,"['currently', 'ten', 'shop', 'sell', 'tikkurila', 'paint', 'kazakhstan', 'shop', 'open', 'continuously']"
2689,1,"['initial', 'public', 'offering', 'announce', 'sweden', 'year', 'compare', 'two', 'period', 'year', 'early', 'bloomberg', 'data', 'show']"
2690,1,"['report', 'oriola', 'kd', 'chief', 'executive', 'officer', 'eero', 'hautaniemi']"
2691,1,"['company', 'first', 'contract', 'abroad']"
2692,1,"['release', 'not', 'offer', 'security', 'sale', 'united', 'states', 'elsewhere']"
2693,1,"['solution', 'extension', 'exist', 'online', 'mediation', 'solution', 'deliver', 'early', 'comptel', 'ibm']"
2694,1,"['partnership', 'finnish', 'paulig', 'danish', 'subsidiary', 'oscar', 'puljonki', 'acquire', 'sale', 'organization', 'european', 'market']"
2695,1,"['tieto', 'latvia', 'represent', 'service', 'company', 'tietoenator', 'alise', 'tietoenator', 'operation', 'industry', 'financial', 'service', 'card', 'retail', 'logistic', 'outsource', 'manage', 'service']"
2696,1,"['together', 'latvia', 'cramo', 'operate', 'rental', 'outlet', 'baltic', 'state']"
2697,1,"['two', 'site', 'include', 'later']"
2698,1,"['preliminary', 'estimation', 'technology', 'park', 'measure', 'square', 'meter']"
2699,1,"['change', 'envisage', 'hk', 'ruokatalo', 'would', 'reduce', 'number', 'industrial', 'place', 'business', 'finland', 'eight', 'six']"
2700,1,"['upon', 'completion', 'sale', 'proha', 'would', 'get', 'usd', 'stake', 'artemis']"
2701,1,"['ærtsil', 'aim', 'serve', 'rapidly', 'grow', 'number', 'vessel', 'increase', 'marine', 'activity', 'barents', 'sea', 'region']"
2702,1,"['valga', 'lihatoostus', 'market', 'product', 'mak', 'amp', 'moorit', 'trademark']"
2703,1,"['know', 'exist', 'artemyev', 'say']"
2704,1,"['offer', 'customer', 'solution', 'base', 'renewable', 'raw', 'material']"
2705,1,"['dial', 'participant', 'quote', 'conference']"
2706,1,"['work', 'assignment', 'already', 'start', 'due', 'completion', 'spring']"
2707,1,"['yesterday', 'legrand', 'issue', 'million', 'fix', 'rate', 'deal', 'mature']"
2708,1,"['yvonne', 'jones', 'owner', 'chameleon', 'interior']"
2709,1,"['zao', 'yit', 'moskovia', 'build', 'housing', 'moscow', 'surround', 'city']"
2710,1,"['bawag', 'issue', 'benchmark', 'cover', 'deal']"
2711,1,"['jvc', 'stop', 'produce', 'dvd', 'player', 'brazil', 'jvc', 'brazil', 'subsidiary', 'japan', 'jvc', 'group', 'announce', 'stop', 'production', 'dvd', 'player', 'brazil']"
2712,1,"['swedbank', 'hypotek', 'issue', 'benchmark', 'fix', 'rate', 'cover', 'deal', 'euro', 'mature', 'january']"
2713,1,"['argentine', 'agricultural', 'export', 'company', 'calafate', 'tap', 'compatriot', 'firm', 'finnegan', 'software', 'solution', 'latter', 'company', 'say', 'statement']"
2714,1,"['finnish', 'print', 'circuit', 'board', 'pcbs', 'maker', 'aspocomp', 'group', 'oyj', 'say', 'december', 'name', 'henry', 'gilchrist', 'senior', 'vice', 'president', 'group', 'asian', 'operation', 'january']"
2715,1,"['nordic', 'infrastructure', 'construction', 'one', 'strategic', 'growth', 'area']"
2716,1,"['pulp', 'paper', 'industry', 'grow', 'country', 'like', 'china', 'russia']"
2717,1,"['sanoma', 'buyer', 'not', 'target', 'say']"
2718,1,"['transaction', 'tikkurila', 'no', 'powder', 'coating', 'relate', 'operation', 'company', 'say']"
2719,1,"['need', 'malware', 'removal', 'tool', 'type', 'url', 'vendor', 'choice', 'directly', 'browser', 'bar', 'use', 'link', 'website', 'write', 'trend', 'micro', 'rik', 'ferguson', 'monday']"
2720,1,"['not', 'happen', 'overnight']"
2721,1,"['print', 'fabric', 'related', 'design', 'expertise', 'always', 'core', 'marimekko', 'business', 'brand']"
2722,1,"['serve', 'customer', 'locally', 'one', 'cornerstone', 'customer', 'focus']"
2723,1,"['become', 'convinced', 'quickly', 'tell', 'finnish', 'business', 'reporter']"
2724,1,"['know', 'people']"
2725,1,"['lemiste', 'city', 'environment', 'knowledge', 'base', 'economy', 'provide', 'work', 'people', 'total', 'turnover', 'company', 'amount', 'eek', 'bn', 'say', 'lo', 'ærnits', 'chairman', 'supervisory', 'board', 'lemiste', 'city', 'mainor']"
2726,1,"['may', 'finnish', 'company', 'lemminkainen', 'oyj', 'hel', 'lem', 'say', 'today', 'construct', 'office', 'building', 'toolonlahti', 'downtown', 'helsinki', 'without', 'disclose', 'financial', 'detail']"
2727,1,"['november', 'finnish', 'paint', 'coating', 'company', 'tikkurila', 'oyj', 'hel', 'tik', 'say', 'today', 'finnish', 'state', 'investment', 'company', 'solidium', 'oy', 'sell', 'stake', 'company', 'total', 'eur']"
2728,1,"['january', 'finnish', 'software', 'solution', 'provider', 'basware', 'hel', 'bas', 'say', 'yesterday', 'adjust', 'strategy', 'goal', 'next', 'four', 'year', 'focus', 'international', 'growth', 'mainly', 'via', 'acquisition']"
2729,1,"['november', 'finnish', 'sport', 'equipment', 'maker', 'amer', 'sport', 'oyj', 'hel', 'amea', 'say', 'today', 'obtain', 'eur', 'schuldschein', 'note', 'loan', 'pool', 'international', 'investor']"
2730,1,"['january', 'scandinavian', 'lender', 'sampo', 'bank', 'hel', 'samas', 'pohjola', 'bank', 'hel', 'poh', 'svenska', 'handelsbanken', 'sto', 'shb', 'provide', 'eur', 'usd', 'line', 'credit', 'lemminkainen', 'oyj', 'hel', 'lem', 'finnish', 'construction', 'firm', 'say', 'friday']"
2731,0,"['worker', 'affect', 'close', 'down']"
2732,1,"['coker', 'crane', 'supply', 'tesoro', 'corporation', 'golden', 'eagle', 'refinery', 'martinez', 'california', 'similar', 'crane', 'deliver', 'bp', 'castell', 'refinery', 'spain']"
2733,1,"['employee', 'would', 'remain', 'oulu', 'plant', 'support', 'function', 'group', 'unit']"
2734,1,"['huge', 'issue', 'button', 'placement']"
2735,1,"['merger', 'upm', 'finnish', 'swedish', 'stora', 'enso', 'not', 'likely', 'either']"
2736,1,"['paper', 'mill', 'central', 'maine', 'town', 'madison', 'soon', 'new', 'owner']"
2737,1,"['total', 'order', 'value', 'book', 'fourth', 'quarter', 'remainder', 'book', 'second', 'quarter']"
2738,1,"['total', 'talvivaara', 'mining', 'company', 'plc', 'new', 'share', 'subscribe', 'period', 'may', 'june', 'company', 'stock', 'option', 'right']"
2739,1,"['total', 'new', 'citycon', 'share', 'nominal', 'value', 'eur', 'per', 'share', 'subscribe', 'april', 'exercise', 'option', 'base', 'company', 'stock', 'option', 'plan']"
2740,1,"['total', 'new', 'citycon', 'share', 'nominal', 'value', 'eur', 'per', 'share', 'subscribe', 'december', 'exercise', 'option', 'base', 'company', 'stock', 'option', 'plan']"
2741,1,"['abn', 'amro', 'capital', 'agree', 'sell', 'helsinki', 'base', 'designer', 'homeware', 'producer', 'iittala', 'oyj', 'crosstown', 'consumer', 'product', 'group', 'fiskar', 'corp', 'eur', 'million', 'eur', 'million', 'million', 'million']"
2742,1,"['accord', 'preliminary', 'information', 'finnish', 'forest', 'industry', 'federation', 'import', 'roundwood', 'finland', 'increase', 'million', 'represent', 'increase']"
2743,0,"['finland', 'base', 'stockmann', 'group', 'close', 'seven', 'franchising', 'sport', 'store', 'nike', 'russia']"
2744,1,"['finnish', 'ac', 'drives', 'manufacturer', 'vacon', 'acquire', 'ac', 'drive', 'business', 'tb', 'wood', 'part', 'us', 'group', 'altra', 'holding']"
2745,1,"['finnish', 'beverage', 'company', 'olvi', 'one', 'last', 'list', 'company', 'finland', 'not', 'yet', 'publish', 'financial', 'result', 'second', 'quarter']"
2746,1,"['finnish', 'department', 'store', 'group', 'stockmann', 'plan', 'acquire', 'eur', 'mn', 'direct', 'issue', 'right', 'offering']"
2747,1,"['finnish', 'kemira', 'group', 'ceo', 'lasse', 'kurkilahti', 'say', 'group', 'structural', 'reorganisation', 'continue', 'least', 'year']"
2748,1,"['finnish', 'power', 'company', 'fortum', 'report', 'electricity', 'generate', 'without', 'carbon', 'dioxide', 'emission']"
2749,1,"['finnish', 'rautaruukki', 'engineering', 'division', 'ruukki', 'engineering', 'organise', 'operation', 'mo', 'rana', 'plant', 'norway']"
2750,1,"['finnish', 'stainless', 'steel', 'manufacturer', 'outokumpu', 'degefor', 'plan', 'recruit', 'new', 'engineer', 'order', 'meet', 'retirement', 'wave', 'next', 'year']"
2751,1,"['finnish', 'ærtsil', 'provide', 'power', 'solution', 'marine', 'energy', 'market', 'open', 'service', 'centre', 'murmansk', 'russia']"
2752,0,"['finland', 'sampo', 'bank', 'part', 'danske', 'bank', 'group', 'lay', 'staff', 'administrative', 'support', 'function']"
2753,1,"['local', 'government', 'commissioner', 'kurt', 'svensson', 'say', 'contact', 'management', 'finnish', 'company', 'componenta', 'find', 'alternative', 'company', 'decision', 'close', 'down', 'plant']"
2754,1,"['private', 'equity', 'investor', 'capman', 'owner', 'finnish', 'lumene', 'cosmetic', 'company', 'plan', 'list', 'lumene']"
2755,0,"['scanfil', 'system', 'supplier', 'contract', 'manufacturer', 'communication', 'sector', 'give', 'notice', 'productional', 'employee', 'temporarily', 'lie', 'employee', 'company', 'plant', 'sievi', 'finland']"
2756,0,"['scanfil', 'system', 'supplier', 'contract', 'manufacturer', 'communication', 'sector', 'start', 'personnel', 'negotiation', 'oulu', 'finland', 'lay', 'staff', 'temporarily']"
2757,1,"['swedish', 'engineering', 'consultant', 'firm', 'etteplan', 'establish', 'unit', 'town', 'borl', 'ænge', 'turn', 'month', 'march', 'april']"
2758,1,"['finnish', 'investment', 'company', 'sponda', 'conduct', 'negotiation', 'acquire', 'business', 'center', 'dukat', 'palace', 'locate', 'center', 'moscow', 'london', 'amp', 'regional', 'property']"
